sample_id,winner,left_is,swapped,timestamp
batch_00000/sample_00384,baseline,baseline,False,2026-08-06T15:39:14
batch_00000/sample_00385,baseline,checkpoint,True,2026-08-06T15:39:15
batch_00000/sample_00386,baseline,baseline,False,2026-08-06T15:39:17
batch_00000/sample_00387,baseline,baseline,False,2026-08-06T15:39:18
batch_00000/sample_00388,baseline,baseline,False,2026-08-06T15:39:19
batch_00000/sample_00389,baseline,baseline,False,2026-08-06T15:39:19
batch_00000/sample_00390,checkpoint,baseline,False,2026-08-06T15:39:20
batch_00000/sample_00391,checkpoint,baseline,False,2026-08-06T15:39:21
batch_00000/sample_00392,baseline,baseline,False,2026-08-06T15:39:22
batch_00000/sample_00393,baseline,baseline,False,2026-08-06T15:39:23
batch_00000/sample_00394,checkpoint,baseline,False,2026-08-06T15:39:25
batch_00000/sample_00395,baseline,baseline,False,2026-08-06T15:39:26
batch_00000/sample_00396,baseline,checkpoint,True,2026-08-06T15:39:27
batch_00000/sample_00397,baseline,checkpoint,True,2026-08-06T15:40:13
batch_00000/sample_00398,checkpoint,checkpoint,True,2026-08-06T15:40:14
batch_00000/sample_00399,checkpoint,checkpoint,True,2026-08-06T15:40:29
